# index, id, female, _pos
574,587,0,"array([16.70938532, 21.12365321])"
575,588,0,"array([16.75713539, 21.1274653 ])"
576,589,0,"array([16.76074414, 21.12402185])"
577,590,0,"array([16.78917954, 21.02846906])"
578,591,0,"array([16.72994483, 21.13851607])"
579,592,0,"array([16.70378219, 21.00818788])"
580,593,0,"array([16.70895421, 21.05391999])"
581,594,0,"array([17.05007161, 20.9407307 ])"
582,595,0,"array([16.72584435, 21.07188083])"
583,596,0,"array([16.78046454, 21.04201061])"
584,597,0,"array([16.74533643, 21.03958588])"
585,598,0,"array([16.7122533 , 21.09764743])"
586,599,0,"array([16.75277247, 21.08753777])"
587,600,0,"array([16.7146523 , 21.06761466])"
588,601,0,"array([16.81705639, 21.07630225])"
589,602,0,"array([16.66330729, 21.09367766])"
590,604,0,"array([16.72998761, 21.20951706])"
591,605,0,"array([16.73804764, 21.22146904])"
592,606,0,"array([16.72561907, 21.19322734])"
593,607,0,"array([16.78292893, 21.09918734])"
594,608,0,"array([16.71895971, 21.04270425])"
595,609,0,"array([16.73666637, 21.1962673 ])"
596,610,0,"array([16.7158611 , 21.11489001])"
597,611,0,"array([16.70256542, 21.07624219])"
598,612,0,"array([16.68683431, 21.07009582])"
599,613,0,"array([16.75865695, 21.05527951])"
600,614,0,"array([16.77749946, 21.10151167])"
601,615,0,"array([16.75341335, 21.11697528])"
602,616,0,"array([16.75285702, 21.13901116])"
603,617,0,"array([16.70970787, 21.11613578])"
604,618,0,"array([16.75284226, 21.20758071])"
605,619,0,"array([16.75383687, 21.12189393])"
606,620,0,"array([16.7224279, 21.0354593])"
607,621,0,"array([16.6866603 , 21.12669407])"
608,622,0,"array([16.58779033, 21.17538108])"
609,623,0,"array([16.70880235, 21.04870842])"
610,624,0,"array([16.71033579, 21.04074875])"
611,625,0,"array([16.78798487, 21.16079941])"
612,626,0,"array([16.58805937, 21.08255727])"
613,627,0,"array([16.71174012, 21.1105364 ])"
614,628,0,"array([16.68655402, 21.06501706])"
615,629,0,"array([16.88632107, 21.05357423])"
616,630,0,"array([16.72304572, 21.04416432])"
617,631,0,"array([16.72627624, 21.03103466])"
618,632,0,"array([16.73758139, 21.06271033])"
619,633,0,"array([16.76526815, 21.04605346])"
620,634,0,"array([16.75774205, 21.09546036])"
621,635,0,"array([16.69537556, 21.06820433])"
622,636,0,"array([16.74323882, 21.07323767])"
623,637,0,"array([16.71987714, 21.0616059 ])"
624,638,0,"array([16.89883869, 21.210251  ])"
625,639,0,"array([16.78693878, 21.05007542])"
626,640,0,"array([16.69378963, 21.09700041])"
627,641,0,"array([16.69035918, 21.02363132])"
628,642,0,"array([16.76116902, 21.14369765])"
629,643,0,"array([16.69973735, 21.08851664])"
630,644,0,"array([16.76816536, 21.11914188])"
631,645,0,"array([16.75370857, 21.03895199])"
632,646,0,"array([16.68434328, 21.09563253])"
633,647,0,"array([16.67678891, 21.09000788])"
634,648,0,"array([16.72318186, 21.04821575])"
635,649,0,"array([16.7331979, 21.0229559])"
636,650,0,"array([16.78049955, 21.06518861])"
637,651,0,"array([16.71882292, 21.06967114])"
638,652,0,"array([16.78704679, 21.06766899])"
639,654,0,"array([16.79528441, 21.06860659])"
640,655,0,"array([16.68284596, 21.05981679])"
641,656,0,"array([16.71931781, 21.08905428])"
642,657,0,"array([16.73047581, 21.07095522])"
643,658,0,"array([16.70460517, 21.03961542])"
644,659,0,"array([16.72277802, 21.09684797])"
645,660,0,"array([16.69418356, 21.10341026])"
646,661,0,"array([16.70154509, 21.11007593])"
647,662,0,"array([16.73815502, 21.05014702])"
648,663,0,"array([16.76574362, 21.07119261])"
649,664,0,"array([16.73502458, 21.0815356 ])"
650,665,0,"array([16.7166907 , 21.09425109])"
651,666,0,"array([16.71110988, 21.0700756 ])"
652,667,0,"array([16.77770983, 21.06071311])"
653,668,0,"array([16.71374884, 21.09381966])"
654,669,0,"array([16.66377933, 21.10977721])"
655,671,0,"array([16.71212202, 21.03463585])"
656,672,0,"array([16.75293841, 21.10620318])"
657,673,0,"array([16.71760757, 21.08711267])"
658,675,0,"array([17.05762739, 21.16132303])"
659,676,0,"array([16.70156339, 21.09796775])"
660,677,0,"array([16.73925736, 21.08481114])"
661,678,0,"array([16.77740176, 21.08168028])"
662,680,0,"array([16.78780625, 21.05801881])"
663,681,0,"array([16.79660772, 21.11399859])"
664,682,0,"array([16.74381313, 21.10206168])"
665,683,0,"array([16.69050288, 21.09043026])"
666,684,0,"array([16.69342925, 21.05340322])"
667,685,0,"array([16.77334789, 21.05897391])"
668,686,0,"array([16.70705503, 21.06088921])"
669,687,0,"array([16.73747166, 21.09807611])"
670,688,0,"array([16.75473941, 21.11004194])"
671,689,0,"array([16.678828  , 21.09571122])"
672,690,0,"array([16.73992766, 21.35069613])"
673,691,0,"array([16.71181389, 21.10613104])"
674,692,0,"array([16.79746764, 21.0603069 ])"
675,694,0,"array([16.77540808, 21.13687846])"
676,695,0,"array([16.54131169, 21.01934216])"
677,698,0,"array([16.70019438, 21.10279724])"
678,699,0,"array([16.69730687, 21.03494193])"
679,700,0,"array([16.74253278, 21.10600412])"
680,701,0,"array([16.69767479, 21.11812856])"
681,702,0,"array([16.76176068, 21.068031  ])"
682,703,0,"array([16.75759445, 21.090857  ])"
683,704,0,"array([16.72025053, 21.02529525])"
684,705,0,"array([16.50792339, 21.17042029])"
685,707,0,"array([16.67638459, 21.18551136])"
686,709,0,"array([16.80569635, 21.08674478])"
687,710,0,"array([16.64701912, 21.363305  ])"
688,711,0,"array([17.05642873, 20.99858152])"
689,732,0,"array([16.66777073, 20.97865486])"
690,812,0,"array([16.77735144, 21.0880476 ])"
691,845,0,"array([16.85106384, 21.12565026])"
